timestamp,power_factor,temperature,hour,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos
2000-01-02 15:00:00,0.509140689601372,8.1,15,1,6,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2000-01-02 16:00:00,0.556663429284655,9.1,16,1,6,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2000-01-02 17:00:00,0.602332085186052,9.3,17,1,6,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-02 18:00:00,0.597689679382167,8.9,18,1,6,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2000-01-02 19:00:00,0.581352562602387,8.8,19,1,6,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2000-01-02 20:00:00,0.55822915203994,8.7,20,1,6,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-02 21:00:00,0.517985490287853,8.9,21,1,6,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2000-01-02 22:00:00,0.467588852484593,9.2,22,1,6,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2000-01-02 23:00:00,0.418827716670567,9.5,23,1,6,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2000-01-03 00:00:00,0.383553514314689,9.8,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2000-01-03 01:00:00,0.367613152351977,10.1,1,1,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-03 02:00:00,0.360496567594976,9.8,2,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-03 03:00:00,0.359184569779233,9.9,3,1,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2000-01-03 04:00:00,0.36910000780092,9.9,4,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-03 05:00:00,0.410641937748654,9.9,5,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2000-01-03 06:00:00,0.493457406974023,9.9,6,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2000-01-03 07:00:00,0.551863249863483,9.8,7,1,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-03 08:00:00,0.569209727747874,9.7,8,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2000-01-03 09:00:00,0.580761330837038,9.9,9,1,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2000-01-03 10:00:00,0.587494656369451,10.6,10,1,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-03 11:00:00,0.586410562446368,11.5,11,1,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2000-01-03 12:00:00,0.580273695296045,12.9,12,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2000-01-03 13:00:00,0.576041383883298,13.3,13,1,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-03 14:00:00,0.571351353459708,13.4,14,1,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2000-01-03 15:00:00,0.577394297527108,14.3,15,1,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2000-01-03 16:00:00,0.623251111631172,13.6,16,1,0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2000-01-03 17:00:00,0.660594937202589,11.8,17,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-03 18:00:00,0.651113113347375,9.8,18,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2000-01-03 19:00:00,0.630070013261564,8.6,19,1,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2000-01-03 20:00:00,0.604556049613854,7.7,20,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-03 21:00:00,0.559232428426554,7.0,21,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2000-01-03 22:00:00,0.498447304781964,6.6,22,1,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2000-01-03 23:00:00,0.444389226928777,6.3,23,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2000-01-04 00:00:00,0.40856396754817,6.3,0,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2000-01-04 01:00:00,0.391428543568141,6.3,1,1,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-04 02:00:00,0.382921795771901,6.3,2,1,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-04 03:00:00,0.381849169201965,5.2,3,1,1,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2000-01-04 04:00:00,0.392562485373274,5.0,4,1,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-04 05:00:00,0.433655589359544,5.2,5,1,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2000-01-04 06:00:00,0.519887159684842,5.5,6,1,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2000-01-04 07:00:00,0.588303260784772,5.9,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-04 08:00:00,0.60352055542554,6.1,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2000-01-04 09:00:00,0.611526211092908,6.9,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2000-01-04 10:00:00,0.620249746470083,9.0,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-04 11:00:00,0.622166861689679,11.6,11,1,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2000-01-04 12:00:00,0.618780872142912,13.1,12,1,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2000-01-04 13:00:00,0.616800491457992,13.7,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-04 14:00:00,0.610351470473515,13.9,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2000-01-04 15:00:00,0.616842109368905,14.0,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2000-01-04 16:00:00,0.656130002340276,14.2,16,1,1,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2000-01-04 17:00:00,0.683062641391684,14.5,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-04 18:00:00,0.6693619627116,14.7,18,1,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2000-01-04 19:00:00,0.646249122396442,14.4,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2000-01-04 20:00:00,0.616589632576644,14.2,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-04 21:00:00,0.569523792807551,13.9,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2000-01-04 22:00:00,0.50592362898822,13.6,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2000-01-04 23:00:00,0.453576527030189,13.1,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2000-01-05 00:00:00,0.417137374210156,11.6,0,1,2,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2000-01-05 01:00:00,0.399598291598408,9.5,1,1,2,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-05 02:00:00,0.391689328340744,6.8,2,1,2,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-05 03:00:00,0.391959903268585,4.5,3,1,2,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2000-01-05 04:00:00,0.404087019268273,3.4,4,1,2,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-05 05:00:00,0.449977377330525,2.9,5,1,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2000-01-05 06:00:00,0.544577190108432,2.4,6,1,2,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2000-01-05 07:00:00,0.608086473203838,1.9,7,1,2,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-05 08:00:00,0.617803416803182,1.4,8,1,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2000-01-05 09:00:00,0.621331188080193,0.7,9,1,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2000-01-05 10:00:00,0.62652960449333,-0.0,10,1,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-05 11:00:00,0.626226889772993,-0.1,11,1,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2000-01-05 12:00:00,0.620499297917154,0.4,12,1,2,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2000-01-05 13:00:00,0.617400304235899,1.0,13,1,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-05 14:00:00,0.611542476012169,1.3,14,1,2,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2000-01-05 15:00:00,0.616485997347687,1.3,15,1,2,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2000-01-05 16:00:00,0.659998634838911,0.9,16,1,2,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2000-01-05 17:00:00,0.717718737811061,0.1,17,1,2,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-05 18:00:00,0.715252866838286,-0.9,18,1,2,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2000-01-05 19:00:00,0.69705643965988,-1.7,19,1,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2000-01-05 20:00:00,0.673245533973008,-2.4,20,1,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-05 21:00:00,0.628368281457211,-2.9,21,1,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2000-01-05 22:00:00,0.567714915360012,-3.4,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2000-01-05 23:00:00,0.512878773695296,-3.8,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2000-01-06 00:00:00,0.477533153912161,-4.2,0,1,3,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2000-01-06 01:00:00,0.460901786410796,-4.5,1,1,3,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-06 02:00:00,0.454831656135424,-4.7,2,1,3,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-06 03:00:00,0.456004797566112,-5.2,3,1,3,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2000-01-06 04:00:00,0.470059638037288,-5.4,4,1,3,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2000-01-06 05:00:00,0.514804274904438,-5.6,5,1,3,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2000-01-06 06:00:00,0.606775489507761,-5.8,6,1,3,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2000-01-06 07:00:00,0.663653249083391,-5.4,7,1,3,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-06 08:00:00,0.667292807551291,-5.1,8,1,3,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2000-01-06 09:00:00,0.66358405491848,-5.2,9,1,3,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2000-01-06 10:00:00,0.658678758093455,-3.9,10,1,3,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2000-01-06 11:00:00,0.652171230205164,-2.6,11,1,3,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2000-01-06 12:00:00,0.642433731180279,-1.5,12,1,3,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2000-01-06 13:00:00,0.636353654731258,-0.4,13,1,3,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2000-01-06 14:00:00,0.62648880567907,0.3,14,1,3,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2000-01-06 15:00:00,0.627608627818082,0.9,15,1,3,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2000-01-06 16:00:00,0.664257625399797,1.0,16,1,3,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2000-01-06 17:00:00,0.713166393634448,0.1,17,1,3,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2000-01-06 18:00:00,0.707872844995709,-0.8,18,1,3,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2000-01-06 19:00:00,0.688683204618144,-0.5,19,1,3,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
